Sample,X(ms) [24.09.2026 09:48:38 648 UTC],"matematicko_upravljanje[%MD18]","izlazna_vrednost_objekta[%MD14]","referentna_vrednost[%MD10]"
2233,1790243351675.938019,100,79.9967651367188,100
2234,1790243351715.910619,100,79.9967651367188,100
2235,1790243351756.072919,100,79.9967651367188,100
2236,1790243351796.334619,100,79.9967651367188,100
2237,1790243351836.085019,100,79.9967651367188,100
2238,1790243351876.420219,100,79.9967651367188,100
2239,1790243351915.920719,100,79.9967651367188,100
2240,1790243351955.902519,100,79.9967651367188,100
2241,1790243351995.916519,100,79.9967651367188,100
2242,1790243352035.907819,100,79.9967651367188,100
2243,1790243352075.926219,100,79.9967651367188,100
2244,1790243352115.906719,100,79.9967651367188,100
2245,1790243352155.943019,100,79.9967651367188,100
2246,1790243352196.298819,100,79.9967651367188,100
2247,1790243352236.196719,100,79.9967651367188,100
2248,1790243352275.896919,100,79.9967651367188,100
2249,1790243352315.881419,100,79.9967651367188,100
2250,1790243352355.875719,100,79.9967651367188,100
2251,1790243352395.905819,100,79.9967651367188,100
2252,1790243352435.869019,100,79.9967651367188,100
2253,1790243352475.869819,100,79.9967651367188,100
2254,1790243352515.856019,100,79.9967651367188,100
2255,1790243352555.898119,100,79.9967651367188,100
2256,1790243352595.887719,100,79.9967651367188,100
2257,1790243352635.868119,100,79.9967651367188,100
2258,1790243352676.221519,100,79.9967651367188,100
2259,1790243352716.333119,100,79.9967651367188,100
2260,1790243352756.218219,100,79.9967651367188,100
2261,1790243352795.929519,100,79.9967651367188,100
2262,1790243352836.293619,100,79.9967651367188,100
2263,1790243352875.827219,100,79.9967651367188,100
2264,1790243352915.857519,100,79.9967651367188,100
2265,1790243352955.817819,100,79.9967651367188,100
2266,1790243352996.154019,100,79.9967651367188,100
2267,1790243353035.876619,100,79.9967651367188,100
2268,1790243353075.833019,100,79.9967651367188,100
2269,1790243353115.812119,100,79.9967651367188,100
2270,1790243353155.834819,100,79.9967651367188,100
2271,1790243353195.834719,100,79.9967651367188,100
2272,1790243353235.825119,100,79.9967651367188,100
2273,1790243353275.803019,100,79.9967651367188,100
2274,1790243353315.810319,100,79.9967651367188,100
2275,1790243353355.797719,100,79.9967651367188,100
2276,1790243353396.307419,100,79.9967651367188,100
2277,1790243353435.861719,100,79.9967651367188,100
2278,1790243353476.191919,100,79.9967651367188,100
2279,1790243353515.810619,100,79.9967651367188,100
2280,1790243353555.781219,100,79.9967651367188,100
2281,1790243353595.769319,100,79.9967651367188,100
2282,1790243353635.881619,100,79.9967651367188,100
2283,1790243353675.881219,100,79.9967651367188,100
2284,1790243353715.790219,100,79.9967651367188,100
2285,1790243353755.765219,100,79.9967651367188,100
2286,1790243353795.798519,100,79.9967651367188,100
2287,1790243353835.797019,100,79.9967651367188,100
2288,1790243353875.782619,100,79.9967651367188,100
2289,1790243353915.760219,100,79.9967651367188,100
2290,1790243353955.783919,100,79.9967651367188,100
2291,1790243353995.768819,100,79.9967651367188,100
2292,1790243354035.798919,100,79.9967651367188,100
2293,1790243354075.761719,100,79.9967651367188,100
2294,1790243354115.778819,100,79.9967651367188,100
2295,1790243354155.757119,100,79.9967651367188,100
2296,1790243354195.755519,100,79.9967651367188,100
2297,1790243354235.760819,100,79.9967651367188,100
2298,1790243354275.749819,100,79.9967651367188,100
2299,1790243354315.924919,100,79.9967651367188,100
2300,1790243354355.752919,100,79.9967651367188,100
2301,1790243354395.869719,100,79.9967651367188,100
2302,1790243354436.315719,100,79.9967651367188,100
2303,1790243354475.751219,100,79.9967651367188,100
2304,1790243354515.718619,100,79.9967651367188,100
2305,1790243354555.812319,100,79.9967651367188,100
2306,1790243354595.951719,100,79.9967651367188,100
2307,1790243354635.747419,100,79.9967651367188,100
2308,1790243354675.713419,100,79.9967651367188,100
2309,1790243354715.784919,100,79.9967651367188,100
2310,1790243354756.078619,100,79.9967651367188,100
2311,1790243354796.287719,100,79.9967651367188,100
2312,1790243354836.006519,100,79.9967651367188,100
2313,1790243354875.722219,100,79.9967651367188,100
2314,1790243354915.698119,100,79.9967651367188,100
2315,1790243354955.705619,100,79.9967651367188,100
2316,1790243354995.696119,100,79.9967651367188,100
2317,1790243355035.712819,100,79.9967651367188,100
2318,1790243355075.792019,100,79.9967651367188,100
2319,1790243355115.678519,100,79.9967651367188,100
2320,1790243355155.739719,100,79.9967651367188,100
2321,1790243355195.739219,100,79.9967651367188,100
2322,1790243355235.684819,100,79.9967651367188,100
2323,1790243355275.691619,100,79.9967651367188,100
2324,1790243355315.699019,100,79.9967651367188,100
2325,1790243355355.665819,100,79.9967651367188,100
2326,1790243355395.676519,100,79.9967651367188,100
2327,1790243355435.653919,100,79.9967651367188,100
2328,1790243355475.661119,100,79.9967651367188,100
2329,1790243355515.701819,100,79.9967651367188,100
2330,1790243355555.665019,100,79.9967651367188,100
2331,1790243355595.660419,100,79.9967651367188,100
2332,1790243355635.649819,100,79.9967651367188,100
2333,1790243355675.649419,100,79.9967651367188,100
2334,1790243355715.719019,100,79.9967651367188,100
2335,1790243355755.650219,100,79.9967651367188,100
2336,1790243355795.665519,100,79.9967651367188,100
2337,1790243355835.631519,100,79.9967651367188,100
2338,1790243355875.648919,100,79.9967651367188,100
2339,1790243355915.652819,100,79.9967651367188,100
2340,1790243355955.664319,100,79.9967651367188,100
2341,1790243355995.661219,100,79.9967651367188,100
2342,1790243356035.707219,100,79.9967651367188,100
2343,1790243356075.670419,100,79.9967651367188,100
2344,1790243356115.627919,100,79.9967651367188,100
2345,1790243356155.648419,100,79.9967651367188,100
2346,1790243356195.636319,100,79.9967651367188,100
2347,1790243356235.656119,100,79.9967651367188,100
2348,1790243356275.601119,100,79.9967651367188,100
2349,1790243356315.607719,100,79.9967651367188,100
2350,1790243356355.615719,100,79.9967651367188,100
2351,1790243356395.609419,100,79.9967651367188,100
2352,1790243356435.688119,100,79.9967651367188,100
2353,1790243356475.645119,100,79.9967651367188,100
2354,1790243356515.588619,100,79.9967651367188,100
2355,1790243356555.604019,100,79.9967651367188,100
2356,1790243356595.648219,100,79.9967651367188,100
2357,1790243356635.644419,100,79.9967651367188,100
2358,1790243356675.618319,100,79.9967651367188,100
2359,1790243356715.583819,100,79.9967651367188,100
2360,1790243356755.577519,100,79.9967651367188,100
2361,1790243356795.583019,100,79.9967651367188,100
2362,1790243356835.606419,100,79.9967651367188,100
2363,1790243356875.576319,100,79.9967651367188,100
2364,1790243356915.582619,100,79.9967651367188,100
2365,1790243356955.584919,100,79.9967651367188,100
2366,1790243356995.558719,100,79.9967651367188,100
2367,1790243357035.597419,100,79.9967651367188,100
2368,1790243357075.576919,100,79.9967651367188,100
2369,1790243357115.556619,100,79.9967651367188,100
2370,1790243357155.558819,100,79.9967651367188,100
2371,1790243357195.580419,100,79.9967651367188,100
2372,1790243357235.581219,100,79.9967651367188,100
2373,1790243357275.543319,100,79.9967651367188,100
2374,1790243357315.564319,100,79.9967651367188,100
2375,1790243357355.578119,100,79.9967651367188,100
2376,1790243357395.568319,100,79.9967651367188,100
2377,1790243357435.532619,100,79.9967651367188,100
2378,1790243357475.548519,100,79.9967651367188,100
2379,1790243357515.540219,100,79.9967651367188,100
2380,1790243357555.536019,100,79.9967651367188,100
2381,1790243357595.895819,100,79.9967651367188,100
2382,1790243357635.547019,100,79.9967651367188,100
2383,1790243357675.554619,100,79.9967651367188,100
2384,1790243357715.518819,100,79.9967651367188,100
2385,1790243357755.519419,100,79.9967651367188,100
2386,1790243357795.589819,100,79.9967651367188,100
2387,1790243357835.532419,100,79.9967651367188,100
2388,1790243357875.518519,100,79.9967651367188,100
2389,1790243357915.516719,100,79.9967651367188,100
2390,1790243357955.488519,100,79.9967651367188,100
2391,1790243357995.543719,100,79.9967651367188,100
2392,1790243358035.506019,100,79.9967651367188,100
2393,1790243358075.486519,100,79.9967651367188,100
2394,1790243358115.483119,100,79.9967651367188,100
2395,1790243358155.484119,100,79.9967651367188,100
2396,1790243358195.476819,100,79.9967651367188,100
2397,1790243358235.471119,100,79.9967651367188,100
2398,1790243358275.492319,100,79.9967651367188,100
2399,1790243358315.489819,100,79.9967651367188,100
2400,1790243358355.503419,100,79.9967651367188,100
2401,1790243358395.452019,100,79.9967651367188,100
2402,1790243358435.466019,100,79.9967651367188,100
2403,1790243358475.493219,100,79.9967651367188,100
2404,1790243358515.468119,100,79.9967651367188,100
2405,1790243358555.459819,100,79.9967651367188,100
2406,1790243358595.569419,100,79.9967651367188,100
2407,1790243358635.460519,100,79.9967651367188,100
2408,1790243358675.456019,100,79.9967651367188,100
2409,1790243358715.438519,100,79.9967651367188,100
2410,1790243358755.428819,100,79.9967651367188,100
2411,1790243358795.457419,100,79.9967651367188,100
2412,1790243358835.488119,100,79.9967651367188,100
2413,1790243358875.443919,100,79.9967651367188,100
2414,1790243358915.461619,100,79.9967651367188,100
2415,1790243358955.452419,100,79.9967651367188,100
2416,1790243358995.446019,100,79.9967651367188,100
2417,1790243359035.436019,100,79.9967651367188,100
2418,1790243359075.432419,100,79.9967651367188,100
2419,1790243359115.429119,100,79.9967651367188,100
2420,1790243359155.431319,100,79.9967651367188,100
2421,1790243359195.466719,100,79.9967651367188,100
2422,1790243359235.428719,100,79.9967651367188,100
2423,1790243359275.396819,100,79.9967651367188,100
2424,1790243359315.406319,100,79.9967651367188,100
2425,1790243359355.398319,100,79.9967651367188,100
2426,1790243359395.538819,100,79.9967651367188,100
2427,1790243359435.431719,100,79.9967651367188,100
2428,1790243359475.406619,100,79.9967651367188,100
2429,1790243359515.396919,100,79.9967651367188,100
2430,1790243359555.411419,100,79.9967651367188,100
2431,1790243359595.605819,100,79.9967651367188,100
2432,1790243359635.427419,100,79.9967651367188,100
2433,1790243359675.442819,100,79.9967651367188,100
2434,1790243359715.399819,100,79.9967651367188,100
2435,1790243359755.402919,100,79.9967651367188,100
2436,1790243359795.386019,100,79.9967651367188,100
2437,1790243359835.378019,100,79.9967651367188,100
2438,1790243359875.415019,100,79.9967651367188,100
2439,1790243359915.372719,100,79.9967651367188,100
2440,1790243359955.354019,100,79.9967651367188,100
2441,1790243359995.439119,100,79.9967651367188,100
2442,1790243360035.378719,100,79.9967651367188,100
2443,1790243360075.500719,100,79.9967651367188,100
2444,1790243360115.359419,100,79.9967651367188,100
2445,1790243360155.367419,100,79.9967651367188,100
2446,1790243360195.356519,100,79.9967651367188,100
2447,1790243360235.359419,100,79.9967651367188,100
2448,1790243360275.356719,100,79.9967651367188,100
2449,1790243360315.355819,100,79.9967651367188,100
2450,1790243360355.355319,100,79.9967651367188,100
2451,1790243360395.340319,100,79.9967651367188,100
2452,1790243360435.364119,100,79.9967651367188,100
2453,1790243360475.345919,100,79.9967651367188,100
2454,1790243360515.336119,100,79.9967651367188,100
2455,1790243360555.323119,100,79.9967651367188,100
2456,1790243360595.329419,100,79.9967651367188,100
2457,1790243360635.361719,100,79.9967651367188,100
2458,1790243360675.345819,100,79.9967651367188,100
2459,1790243360715.334219,100,79.9967651367188,100
2460,1790243360755.313319,100,79.9967651367188,100
2461,1790243360795.327119,100,79.9967651367188,100
2462,1790243360835.384919,100,79.9967651367188,100
2463,1790243360875.343419,100,79.9967651367188,100
2464,1790243360915.295219,100,79.9967651367188,100
2465,1790243360955.307619,100,79.9967651367188,100
2466,1790243360995.306819,100,79.9967651367188,100
2467,1790243361035.308919,100,79.9967651367188,100
2468,1790243361075.309119,100,79.9967651367188,100
2469,1790243361115.294719,100,79.9967651367188,100
2470,1790243361155.283119,100,79.9967651367188,100
2471,1790243361195.302619,100,79.9967651367188,100
2472,1790243361235.268719,100,79.9967651367188,100
2473,1790243361275.270219,100,79.9967651367188,100
2474,1790243361315.289919,100,79.9967651367188,100
2475,1790243361355.334319,100,79.9967651367188,100
2476,1790243361395.314419,100,79.9967651367188,100
2477,1790243361435.276519,100,79.9967651367188,100
2478,1790243361475.268719,100,79.9967651367188,100
2479,1790243361515.292919,100,79.9967651367188,100
2480,1790243361555.250719,100,79.9967651367188,100
2481,1790243361595.273619,100,79.9967651367188,100
2482,1790243361635.286419,100,79.9967651367188,100
2483,1790243361675.251119,100,79.9967651367188,100
2484,1790243361715.260219,100,79.9967651367188,100
2485,1790243361755.253019,100,79.9967651367188,100
2486,1790243361795.261719,100,79.9967651367188,100
2487,1790243361835.299819,100,79.9967651367188,100
2488,1790243361875.236519,100,79.9967651367188,100
2489,1790243361915.248519,100,79.9967651367188,100
2490,1790243361955.257919,100,79.9967651367188,100
2491,1790243361995.259419,100,79.9967651367188,100
2492,1790243362035.311019,100,79.9967651367188,100
2493,1790243362075.239019,100,79.9967651367188,100
2494,1790243362115.235319,100,79.9967651367188,100
2495,1790243362155.213719,100,79.9967651367188,100
2496,1790243362195.209819,100,79.9967651367188,100
2497,1790243362235.225419,100,79.9967651367188,100
2498,1790243362275.204219,100,79.9967651367188,100
2499,1790243362315.208019,100,79.9967651367188,100
2500,1790243362355.223619,100,79.9967651367188,100
2501,1790243362395.215619,100,79.9967651367188,100
2502,1790243362435.204619,100,79.9967651367188,100
2503,1790243362475.190619,100,79.9967651367188,100
2504,1790243362515.192119,100,79.9967651367188,100
2505,1790243362555.180319,100,79.9967651367188,100
2506,1790243362595.652219,100,79.9967651367188,100
2507,1790243362635.193019,100,79.9967651367188,100
2508,1790243362675.197419,100,79.9967651367188,100
2509,1790243362715.197119,100,79.9967651367188,100
2510,1790243362755.163919,100,79.9967651367188,100
2511,1790243362795.222419,100,79.9967651367188,100
2512,1790243362835.186319,100,79.9967651367188,100
2513,1790243362875.153819,100,79.9967651367188,100
2514,1790243362915.181419,100,79.9967651367188,100
2515,1790243362955.181419,100,79.9967651367188,100
2516,1790243362995.433219,100,79.9967651367188,100
2517,1790243363035.150219,100,79.9967651367188,100
2518,1790243363075.182219,100,79.9967651367188,100
2519,1790243363115.213219,100,79.9967651367188,100
2520,1790243363155.221019,100,79.9967651367188,100
2521,1790243363195.162819,100,79.9967651367188,100
2522,1790243363235.147719,100,79.9967651367188,100
2523,1790243363275.160819,100,79.9967651367188,100
2524,1790243363315.148119,100,79.9967651367188,100
2525,1790243363355.129419,100,79.9967651367188,100
2526,1790243363395.145419,100,79.9967651367188,100
2527,1790243363435.126919,100,79.9967651367188,100
2528,1790243363475.198019,100,79.9967651367188,100
2529,1790243363515.145419,100,79.9967651367188,100
2530,1790243363555.107719,100,79.9967651367188,100
2531,1790243363595.735419,100,79.9967651367188,100
2532,1790243363635.127619,100,79.9967651367188,100
2533,1790243363675.155719,100,79.9967651367188,100
2534,1790243363715.129619,100,79.9967651367188,100
2535,1790243363755.101719,100,79.9967651367188,100
2536,1790243363795.148519,100,79.9967651367188,100
2537,1790243363835.173119,100,79.9967651367188,100
2538,1790243363875.153119,100,79.9967651367188,100
2539,1790243363915.097519,100,79.9967651367188,100
2540,1790243363955.106019,100,79.9967651367188,100
2541,1790243363995.128219,100,79.9967651367188,100
2542,1790243364035.087719,100,79.9967651367188,100
2543,1790243364075.075219,100,79.9967651367188,100
2544,1790243364115.072019,100,79.9967651367188,100
2545,1790243364155.093819,100,79.9967651367188,100
2546,1790243364195.088519,100,79.9967651367188,100
2547,1790243364235.080919,100,79.9967651367188,100
2548,1790243364275.080519,100,79.9967651367188,100
2549,1790243364315.056719,100,79.9967651367188,100
2550,1790243364355.063419,100,79.9967651367188,100
2551,1790243364395.069719,100,79.9967651367188,100
2552,1790243364435.071219,100,79.9967651367188,100
2553,1790243364475.092019,100,79.9967651367188,100
2554,1790243364515.082319,100,79.9967651367188,100
2555,1790243364555.096119,100,79.9967651367188,100
2556,1790243364595.077819,100,79.9967651367188,100
2557,1790243364635.092419,100,79.9967651367188,100
2558,1790243364675.074219,100,79.9967651367188,100
2559,1790243364715.066719,100,79.9967651367188,100
2560,1790243364755.065819,100,79.9967651367188,100
2561,1790243364795.178019,100,79.9967651367188,100
2562,1790243364835.121719,100,79.9967651367188,100
2563,1790243364875.049919,100,79.9967651367188,100
2564,1790243364915.054019,100,79.9967651367188,100
2565,1790243364955.037119,100,79.9967651367188,100
2566,1790243364995.049419,100,79.9967651367188,100
2567,1790243365035.051819,100,79.9967651367188,100
2568,1790243365075.008519,100,79.9967651367188,100
2569,1790243365115.048619,100,79.9967651367188,100
2570,1790243365155.016419,100,79.9967651367188,100
2571,1790243365195.364919,100,79.9967651367188,100
2572,1790243365234.999319,100,79.9967651367188,100
2573,1790243365275.015219,100,79.9967651367188,100
2574,1790243365315.009319,100,79.9967651367188,100
2575,1790243365354.999919,100,79.9967651367188,100
2576,1790243365394.986119,100,79.9967651367188,100
2577,1790243365435.192119,100,79.9967651367188,100
2578,1790243365475.070519,100,79.9967651367188,100
2579,1790243365515.364919,100,79.9967651367188,100
2580,1790243365554.994819,100,79.9967651367188,100
2581,1790243365595.057719,100,79.9967651367188,100
2582,1790243365635.008919,100,79.9967651367188,100
2583,1790243365674.990219,100,79.9967651367188,100
2584,1790243365715.001119,100,79.9967651367188,100
2585,1790243365754.993719,100,79.9967651367188,100
2586,1790243365794.985319,100,79.9967651367188,100
2587,1790243365835.068319,100,79.9967651367188,100
2588,1790243365874.981019,100,79.9967651367188,100
2589,1790243365914.983119,100,79.9967651367188,100
2590,1790243365954.978619,100,79.9967651367188,100
2591,1790243365994.997819,100,79.9967651367188,100
2592,1790243366034.968619,100,79.9967651367188,100
2593,1790243366074.962319,100,79.9967651367188,100
2594,1790243366114.967819,100,79.9967651367188,100
2595,1790243366154.958519,100,79.9967651367188,100
2596,1790243366194.977219,100,79.9967651367188,100
2597,1790243366235.023619,100,79.9967651367188,100
2598,1790243366274.956119,100,79.9967651367188,100
2599,1790243366314.951619,100,79.9967651367188,100
2600,1790243366355.023719,100,79.9967651367188,100
2601,1790243366394.964519,100,79.9967651367188,100
2602,1790243366434.939619,100,79.9967651367188,100
2603,1790243366474.954419,100,79.9967651367188,100
2604,1790243366514.959719,100,79.9967651367188,100
2605,1790243366554.929819,100,79.9967651367188,100
2606,1790243366594.982019,100,79.9967651367188,100
2607,1790243366634.942119,100,79.9967651367188,100
2608,1790243366674.934919,100,79.9967651367188,100
2609,1790243366715.301419,100,79.9967651367188,100
2610,1790243366754.928219,100,79.9967651367188,100
2611,1790243366795.088519,100,79.9967651367188,100
2612,1790243366834.962619,100,79.9967651367188,100
2613,1790243366874.897619,100,79.9967651367188,100
2614,1790243366914.921319,100,79.9967651367188,100
2615,1790243366954.908219,100,79.9967651367188,100
2616,1790243366994.981719,100,79.9967651367188,100
2617,1790243367034.938819,100,79.9967651367188,100
2618,1790243367074.899719,100,79.9967651367188,100
2619,1790243367114.905319,100,79.9967651367188,100
2620,1790243367154.912119,100,79.9967651367188,100
2621,1790243367194.962419,100,79.9967651367188,100
2622,1790243367234.884919,100,79.9967651367188,100
2623,1790243367274.895919,100,79.9967651367188,100
2624,1790243367314.934919,100,79.9967651367188,100
2625,1790243367354.890619,100,79.9967651367188,100
2626,1790243367394.887919,100,79.9967651367188,100
2627,1790243367434.891819,100,79.9967651367188,100
2628,1790243367474.879419,100,79.9967651367188,100
2629,1790243367514.865619,100,79.9967651367188,100
2630,1790243367554.875619,100,79.9967651367188,100
2631,1790243367594.867119,100,79.9967651367188,100
2632,1790243367634.867219,100,79.9967651367188,100
2633,1790243367675.009719,100,79.9967651367188,100
2634,1790243367714.838619,100,79.9967651367188,100
2635,1790243367754.876619,100,79.9967651367188,100
2636,1790243367794.857219,100,79.9967651367188,100
2637,1790243367834.859619,100,79.9967651367188,100
2638,1790243367874.892419,100,79.9967651367188,100
2639,1790243367914.840019,100,79.9967651367188,100
2640,1790243367954.820119,100,79.9967651367188,100
2641,1790243367994.864819,100,79.9967651367188,100
2642,1790243368035.498219,100,79.9967651367188,100
2643,1790243368074.848219,100,79.9967651367188,100
2644,1790243368114.845019,100,79.9967651367188,100
2645,1790243368154.862319,100,79.9967651367188,100
2646,1790243368194.881119,100,79.9967651367188,100
2647,1790243368234.829019,100,79.9967651367188,100
2648,1790243368274.879019,100,79.9967651367188,100
2649,1790243368314.825419,100,79.9967651367188,100
2650,1790243368354.836719,100,79.9967651367188,100
2651,1790243368394.873219,100,79.9967651367188,100
2652,1790243368434.797619,100,79.9967651367188,100
2653,1790243368474.946719,100,79.9967651367188,100
2654,1790243368514.838519,100,79.9967651367188,100
2655,1790243368554.847219,100,79.9967651367188,100
2656,1790243368594.919519,100,79.9967651367188,100
2657,1790243368634.820619,100,79.9967651367188,100
2658,1790243368674.802619,100,79.9967651367188,100
2659,1790243368714.979419,100,79.9967651367188,100
2660,1790243368754.812619,100,79.9967651367188,100
2661,1790243368794.795019,100,79.9967651367188,100
2662,1790243368834.815019,100,79.9967651367188,100
2663,1790243368874.794519,100,79.9967651367188,100
2664,1790243368915.067519,100,79.9967651367188,100
2665,1790243368954.778619,100,79.9967651367188,100
2666,1790243368994.829919,100,79.9967651367188,100
2667,1790243369034.926219,100,79.9967651367188,100
2668,1790243369074.781819,100,79.9967651367188,100
2669,1790243369114.945219,100,79.9967651367188,100
2670,1790243369154.778319,100,79.9967651367188,100
2671,1790243369194.817819,100,79.9967651367188,100
2672,1790243369234.754419,100,79.9967651367188,100
2673,1790243369274.770119,100,79.9967651367188,100
2674,1790243369314.874519,100,79.9967651367188,100
2675,1790243369354.767119,100,79.9967651367188,100
2676,1790243369394.779819,100,79.9967651367188,100
2677,1790243369434.792519,100,79.9967651367188,100
2678,1790243369474.744119,100,79.9967651367188,100
2679,1790243369514.804319,100,79.9967651367188,100
2680,1790243369554.765719,100,79.9967651367188,100
2681,1790243369594.817219,100,79.9967651367188,100
2682,1790243369634.736119,100,79.9967651367188,100
2683,1790243369674.742419,100,79.9967651367188,100
2684,1790243369714.747819,100,79.9967651367188,100
2685,1790243369754.766319,100,79.9967651367188,100
2686,1790243369794.898619,100,79.9967651367188,100
2687,1790243369834.798719,100,79.9967651367188,100
2688,1790243369874.729319,100,79.9967651367188,100
2689,1790243369914.818019,100,79.9967651367188,100
2690,1790243369954.912419,100,79.9967651367188,100
2691,1790243369995.120219,100,79.9967651367188,100
2692,1790243370034.769319,100,79.9967651367188,100
2693,1790243370074.713619,100,79.9967651367188,100
2694,1790243370114.724019,100,79.9967651367188,100
2695,1790243370154.730619,100,79.9967651367188,100
2696,1790243370195.029019,100,79.9967651367188,100
2697,1790243370234.957819,100,79.9967651367188,100
2698,1790243370274.856819,100,79.9967651367188,100
2699,1790243370314.740019,100,79.9967651367188,100
2700,1790243370354.791819,100,79.9967651367188,100
2701,1790243370394.760119,100,79.9967651367188,100
2702,1790243370434.686719,100,79.9967651367188,100
2703,1790243370474.689519,100,79.9967651367188,100
2704,1790243370514.714819,100,79.9967651367188,100
2705,1790243370554.667819,100,79.9967651367188,100
2706,1790243370594.732219,100,79.9967651367188,100
2707,1790243370634.693319,100,79.9967651367188,100
2708,1790243370674.682519,100,79.9967651367188,100
2709,1790243370714.705019,100,79.9967651367188,100
2710,1790243370754.658219,100,79.9967651367188,100
2711,1790243370794.736619,100,79.9967651367188,100
2712,1790243370834.689419,100,79.9967651367188,100
2713,1790243370874.712219,100,79.9967651367188,100
2714,1790243370914.694119,100,79.9967651367188,100
2715,1790243370954.703819,100,79.9967651367188,100
2716,1790243370994.700719,100,79.9967651367188,100
2717,1790243371034.670719,100,79.9967651367188,100
2718,1790243371074.704619,100,79.9967651367188,100
2719,1790243371114.661319,100,79.9967651367188,100
2720,1790243371154.692319,100,79.9967651367188,100
2721,1790243371195.102019,100,79.9967651367188,100
2722,1790243371234.714719,100,79.9967651367188,100
2723,1790243371274.738819,100,79.9967651367188,100
2724,1790243371314.709219,100,79.9967651367188,100
2725,1790243371354.778519,100,79.9967651367188,100
2726,1790243371394.763019,100,79.9967651367188,100
2727,1790243371434.664719,100,79.9967651367188,100
2728,1790243371474.730119,100,79.9967651367188,100
2729,1790243371514.659819,100,79.9967651367188,100
2730,1790243371554.639319,100,79.9967651367188,100
2731,1790243371594.737219,100,79.9967651367188,100
2732,1790243371634.665219,100,79.9967651367188,100
2733,1790243371674.659619,100,79.9967651367188,100
2734,1790243371715.331519,100,79.9967651367188,100
2735,1790243371755.541419,100,79.9967651367188,100
2736,1790243371796.002819,100,79.9967651367188,100
2737,1790243371834.623719,100,79.9967651367188,100
2738,1790243371874.649719,100,79.9967651367188,100
2739,1790243371914.590119,100,79.9967651367188,100
2740,1790243371954.588419,100,79.9967651367188,100
2741,1790243371994.821019,100,79.9967651367188,100
2742,1790243372035.219019,100,79.9967651367188,100
2743,1790243372074.724119,100,79.9967651367188,100
2744,1790243372114.651919,100,79.9967651367188,100
2745,1790243372154.611519,100,79.9967651367188,100
2746,1790243372194.699919,100,79.9967651367188,100
2747,1790243372234.607819,100,79.9967651367188,100
2748,1790243372274.596119,100,79.9967651367188,100
2749,1790243372314.605319,100,79.9967651367188,100
2750,1790243372354.588819,100,79.9967651367188,100
2751,1790243372394.801119,100,79.9967651367188,100
2752,1790243372435.478119,100,79.9967651367188,100
2753,1790243372475.156519,100,79.9967651367188,100
2754,1790243372514.662719,100,79.9967651367188,100
2755,1790243372554.587519,100,79.9967651367188,100
2756,1790243372594.583419,100,79.9967651367188,100
2757,1790243372634.558219,100,79.9967651367188,100
2758,1790243372674.572219,100,79.9967651367188,100
2759,1790243372714.564319,100,79.9967651367188,100
2760,1790243372754.544819,100,79.9967651367188,100
2761,1790243372794.838119,100,79.9967651367188,100
2762,1790243372834.580019,100,79.9967651367188,100
2763,1790243372874.674119,100,79.9967651367188,100
2764,1790243372914.588419,100,79.9967651367188,100
2765,1790243372954.561319,100,79.9967651367188,100
2766,1790243372994.769119,100,79.9967651367188,100
2767,1790243373034.545119,100,79.9967651367188,100
2768,1790243373074.604919,100,79.9967651367188,100
2769,1790243373118.452419,100,79.9967651367188,100
2770,1790243373154.783219,100,79.9967651367188,100
2771,1790243373194.767019,100,79.9967651367188,100
2772,1790243373234.798619,100,79.9967651367188,100
2773,1790243373274.687919,100,79.9967651367188,100
2774,1790243373314.519419,100,79.9967651367188,100
2775,1790243373354.529819,100,79.9967651367188,100
2776,1790243373394.520019,100,79.9967651367188,100
2777,1790243373434.596719,100,79.9967651367188,100
2778,1790243373474.552619,100,79.9967651367188,100
2779,1790243373514.811619,100,79.9967651367188,100
2780,1790243373554.678119,100,79.9967651367188,100
2781,1790243373594.663019,100,79.9967651367188,100
2782,1790243373634.503819,100,79.9967651367188,100
2783,1790243373674.510819,100,79.9967651367188,100
2784,1790243373714.503119,100,79.9967651367188,100
2785,1790243373754.485019,100,79.9967651367188,100
2786,1790243373794.558419,100,79.9967651367188,100
2787,1790243373834.516419,100,79.9967651367188,100
2788,1790243373874.523719,100,79.9967651367188,100
2789,1790243373914.486219,100,79.9967651367188,100
2790,1790243373954.493719,100,79.9967651367188,100
2791,1790243373994.477619,100,79.9967651367188,100
2792,1790243374034.459519,100,79.9967651367188,100
2793,1790243374074.481119,100,79.9967651367188,100
2794,1790243374114.481719,100,79.9967651367188,100
2795,1790243374154.687219,100,79.9967651367188,100
2796,1790243374194.553319,100,79.9967651367188,100
2797,1790243374234.569219,100,79.9967651367188,100
2798,1790243374274.493719,100,79.9967651367188,100
2799,1790243374314.480719,100,79.9967651367188,100
2800,1790243374354.498819,100,79.9967651367188,100
2801,1790243374395.103819,100,79.9967651367188,100
2802,1790243374434.474419,100,79.9967651367188,100
2803,1790243374474.475019,100,79.9967651367188,100
2804,1790243374514.437219,100,79.9967651367188,100
2805,1790243374554.448619,100,79.9967651367188,100
2806,1790243374594.441319,100,79.9967651367188,100
2807,1790243374634.479019,100,79.9967651367188,100
2808,1790243374674.446319,100,79.9967651367188,100
2809,1790243374714.449419,100,79.9967651367188,100
2810,1790243374754.447719,100,79.9967651367188,100
2811,1790243374794.451419,100,79.9967651367188,100
